# R@VT IREC 2026 (Up to date)
# 3169 data points written for 15 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (23.1 m/s):  "SkyAngle Classic II 36 [Cd 1.34 (8.4 oz) 56.6 in^3] With Shock Cord"
#   Recovery device deployment at high speed (23.7 m/s):  "SkyAngle Classic Cert-3 XL (MUTD)"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Latitude (° N),Longitude (° E),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Gravitational acceleration (m/s²),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
33.30872928193857,3068.5060749737486,3269.6740749737487,-26.620853613151056,26.660176493337016,-0.07730286416709,0.53064467912769,37.1947983435614,-80.38610446221314,NaN,NaN,NaN,9.789175399931663,0.5,0.796360583
33.80872928193857,3055.1859853091523,3256.3539853091524,-26.6595050452346,26.685827278451985,-0.042028021316133,0.432204884977728,37.19479836081134,-80.38609704975602,NaN,NaN,NaN,9.789216312273709,0.5,0.796407125
34.30872928193857,3041.850979283871,3243.018979283871,-26.680519055892667,26.698142234499535,-0.01801426484554,0.352571461621126,37.19479837517198,-80.38609098204581,NaN,NaN,NaN,9.78925727068539,0.5,0.796451583
34.80872928193857,3028.508467972819,3229.676467972819,-26.689526188315437,26.701329437898643,-0.001721785245123,0.288024450094146,37.194798387118475,-80.38608601569376,NaN,NaN,NaN,9.789298252404691,0.5,0.796501708
35.30872928193857,3015.1634896555056,3216.3314896555057,-26.690387080938,26.698296668581268,0.009297064746587,0.235652244551615,37.19479839705042,-80.38608195058399,NaN,NaN,NaN,9.789339241957105,0.5,0.796547417
35.80872928193857,3001.8194582481296,3202.9874582481298,-26.685738548564707,26.69104288793463,0.016724918313321,0.19315426075439,37.19479840530295,-80.3860786224953,NaN,NaN,NaN,9.789380228857011,0.5,0.796591833
36.30872928193857,2988.4786795886366,3189.6466795886367,-26.677376089408046,26.68093682309957,0.021713464787017,0.158698732774283,37.19479841215668,-80.38607589684537,NaN,NaN,NaN,9.78942120602203,0.5,0.79663775
36.80872928193857,2975.1427057270307,3176.310705727031,-26.666519357014536,26.66891269129622,0.025048346691078,0.130818613786882,37.19479841784614,-80.386073663448,NaN,NaN,NaN,9.789462168684908,0.5,0.796696458
37.30872928193857,2961.81257709186,3162.98057709186,-26.653995183668997,26.655606466569687,0.027264084680964,0.10833361087466,37.19479842256716,-80.38607183215419,NaN,NaN,NaN,9.789503113649733,0.5,0.796743708
37.80872928193857,2948.4889875106105,3149.6569875106106,-26.640363141328514,26.641450123901052,0.028723564403469,0.090290112544666,37.19479842648306,-80.38607032924662,NaN,NaN,NaN,9.789544038785124,0.5,0.796791375
38.30872928193857,2935.1723963854965,3136.3403963854967,-26.62600135912678,26.62673649520556,0.029672706512756,0.075913362847989,37.19479842973001,-80.38606909446888,NaN,NaN,NaN,9.789584942679701,0.5,0.796836583
38.80872928193857,2921.8631047942476,3123.0311047942478,-26.6111650058704,26.611663728740584,0.030277910396117,0.064568140190838,37.194798432421365,-80.38606807858253,NaN,NaN,NaN,9.789625824408343,0.5,0.796886417
39.30872928193857,2908.561307030112,3109.729307030112,-26.596026050672343,26.596365672178568,0.030651616365919,0.055725869939474,37.19479843465154,-80.38606724136301,NaN,NaN,NaN,9.789666683373905,0.5,0.796931458
39.80872928193857,2895.2671254568213,3096.4351254568214,-26.580700242489385,26.58093258314548,0.030869711430241,0.048937777319998,37.19479843649902,-80.38606654995652,NaN,NaN,NaN,9.789707519200158,0.5,0.796976417
40.30872928193857,2881.9806340495056,3083.1486340495057,-26.565265386774264,26.56542521602288,0.030983356078519,0.043815061073371,37.194798438029096,-80.3860659775346,NaN,NaN,NaN,9.789748331659496,0.5,0.797022542
40.80872928193857,2868.701874275628,3069.8698742756283,-26.549773708735007,26.549884385474876,0.031027005922724,0.040017233365187,37.19479843929602,-80.38606550219278,NaN,NaN,NaN,9.78978912062413,0.5,0.797066833
41.30872928193857,2855.430865797001,3056.598865797001,-26.534260205773645,26.534337448306026,0.031023844054151,0.037248109046055,37.19479844034486,-80.38606510604977,NaN,NaN,NaN,9.78982988603327,0.5,0.797113292
41.80872928193857,2842.167613674621,3043.335613674621,-26.518748283746568,26.518802690029922,0.030989454885161,0.035256408981398,37.194798441213024,-80.38606477451074,NaN,NaN,NaN,9.789870627870966,0.5,0.797160083
42.30872928193857,2828.9121132146083,3030.0801132146084,-26.50325355630399,26.503292289331938,0.030934305678597,0.033836763663691,37.19479844193155,-80.38606449566507,NaN,NaN,NaN,9.78991134615121,0.5,0.797205167
42.80872928193857,2815.6643532246662,3016.8323532246663,-26.48778640346469,26.48781431886149,0.030865420842458,0.032828128751712,37.19479844252624,-80.38606425979397,NaN,NaN,NaN,9.789952040907961,0.5,0.797251042
43.30872928193857,2802.4243182005393,3003.5923182005395,-26.47235369304346,26.472374093954127,0.030787510413126,0.032109031640083,37.19479844301841,-80.38606405896834,NaN,NaN,NaN,9.789992712188425,0.5,0.797298042
43.80872928193857,2789.191989792819,2990.3599897928193,-26.456959937836896,26.456975080721726,0.031216679430017,0.032089705530397,37.19479844342582,-80.38606388672005,NaN,NaN,NaN,9.790033360048541,0.5,0.797343542
44.30872928193857,2775.9674119088295,2977.1354119088296,-26.441351598121887,26.441363031867507,0.031640344770995,0.032215829029124,37.19479844376308,-80.38606373777422,NaN,NaN,NaN,9.79007398435301,0.5,0.797387375
44.80872928193857,2762.750691152865,2963.918691152865,-26.42553142573639,26.42554021972724,0.031868656481558,0.032249721911861,37.19479844404237,-80.38606360782981,NaN,NaN,NaN,9.790114584773908,0.5,0.797431958
45.30872928193857,2749.541909022057,2950.709909022057,-26.409597097495613,26.409603994914352,0.031973907822252,0.032226956019606,37.19479844427377,-80.3860634933794,NaN,NaN,NaN,9.790155161060458,0.5,0.797477708
45.80872928193857,2736.341107211787,2937.509107211787,-26.393610143584485,26.39361566471116,0.03200174386959,0.032170094268649,37.19479844446557,-80.38606339156293,NaN,NaN,NaN,9.790195713084117,0.5,0.797523
46.30872928193857,2723.148302357978,2924.316302357978,-26.37760927164969,26.377613783689096,0.031980972750845,0.032093119150785,37.19479844462468,-80.38606330004872,NaN,NaN,NaN,9.790236240793332,0.5,0.7975685
46.80872928193857,2709.963495343747,2911.1314953437472,-26.361618785274267,26.361622549700638,0.031929769124464,0.032004549520894,37.1947984447568,-80.38606321693608,NaN,NaN,NaN,9.790276744184943,0.5,0.797616208
47.30872928193857,2696.7866771722506,2897.9546771722507,-26.345653900712033,26.345657105486953,0.031859594626703,0.031909502689196,37.19479844486664,-80.38606314067594,NaN,NaN,NaN,9.790317223286143,0.5,0.797660875
47.80872928193857,2683.617832671223,2884.785832671223,-26.329724103398682,26.329726884990333,0.031777674433996,0.03181101234164,37.194798444958096,-80.38606307000589,NaN,NaN,NaN,9.790357678143076,0.5,0.797707917
48.30872928193857,2670.456942828828,2871.624942828828,-26.313835266181684,26.313837724690277,0.031688561105024,0.031710852455984,37.194798445034394,-80.3860630038974,NaN,NaN,NaN,9.790398108813708,0.5,0.797753208
48.80872928193857,2657.303986265875,2858.4719862658753,-26.297990985629173,26.297993195238114,0.031595121717436,0.03161004434798,37.19479844509817,-80.38606294151253,NaN,NaN,NaN,9.790438515363261,0.5,0.797797958
49.30872928193857,2644.158940163275,2845.326940163275,-26.282193424770455,26.28219544101634,0.031499160755434,0.031509164857809,37.19479844515167,-80.38606288216867,NaN,NaN,NaN,9.790478897861396,0.5,0.797843667
49.80872928193857,2631.0217808459843,2832.1897808459844,-26.266443844392736,26.266445709260797,0.03140181302173,0.031408531641453,37.194798445196646,-80.38606282530995,NaN,NaN,NaN,9.790519256380387,0.5,0.797888625
50.30872928193857,2617.892484150416,2819.060484150416,-26.25074293788187,26.250744683407202,0.031303791401247,0.031308313413054,37.19479844523462,-80.38606277048359,NaN,NaN,NaN,9.790559590994032,0.5,0.797935417
50.80872928193857,2604.7710256554,2805.9390256554,-26.235091042181246,26.235092693017247,0.031205543046347,0.031208594820691,37.194798445266805,-80.38606271732094,NaN,NaN,NaN,9.790599901776902,0.5,0.797981833
51.30872928193857,2591.6573808271905,2792.8253808271907,-26.219488270658072,26.21948984592608,0.031107347801589,0.031109414158487,37.194798445294275,-80.38606266552192,NaN,NaN,NaN,9.790640188803936,0.5,0.79802925
51.80872928193857,2578.5515251103366,2779.7195251103367,-26.20393459675728,26.203936111392096,0.031009380209661,0.031010784971148,37.19479844531781,-80.38606261484215,NaN,NaN,NaN,9.79068045215012,0.5,0.798075458
52.30872928193857,2565.4534339844845,2766.6214339844846,-26.18842990665245,26.18843137239134,0.030911748561964,0.03091270820737,37.19479844533812,-80.38606256508275,NaN,NaN,NaN,9.790720691890352,0.5,0.798120625
52.80872928193857,2552.3630829997287,2753.531082999729,-26.172974032371467,26.17297545848866,0.030814519484766,0.030815178895123,37.19479844535577,-80.38606251608185,NaN,NaN,NaN,9.790760908099301,0.5,0.798206917
53.30872928193857,2539.2804477984782,2740.4484477984784,-26.157566772629085,26.157568166486843,0.030717733413839,0.030718189688088,37.19479844537125,-80.3860624677077,NaN,NaN,NaN,9.790801100851372,0.5,0.798253167
53.80872928193857,2526.2055041288404,2727.3735041288405,-26.142207905922167,26.142209273388275,0.03062141433145,0.030621732658299,37.19479844538494,-80.38606241985309,NaN,NaN,NaN,9.790841270220632,0.5,0.798299375
54.30872928193857,2513.1382278526708,2714.306227852671,-26.126897198756442,26.12689854452341,0.030525575891207,0.030525800129679,37.19479844539713,-80.38606237243079,NaN,NaN,NaN,9.790881416280808,0.5,0.798352083
54.80872928193857,2500.078594950279,2701.246594950279,-26.11163441081084,26.111635738642025,0.030430225269613,0.0304303850051,37.19479844540811,-80.38606232536978,NaN,NaN,NaN,9.790921539105259,0.5,0.798505375
55.30872928193857,2487.0265815230323,2688.1945815230324,-26.096419298176034,26.09642061109689,0.03033536558736,0.030335480839755,37.19479844541809,-80.38606227861231,NaN,NaN,NaN,9.790961638766984,0.5,0.798555833
55.80872928193857,2473.9821637946425,2675.1501637946426,-26.081251615382353,26.08125291583003,0.030240997431068,0.030241081798483,37.19479844542724,-80.38606223211141,NaN,NaN,NaN,9.791001715338599,0.5,0.798600958
56.30872928193857,2460.9453181116305,2662.1133181116306,-26.06613111666682,26.066132406607935,0.030147119809253,0.030147182569075,37.19479844543571,-80.3860621858288,NaN,NaN,NaN,9.791041768892345,0.5,0.798645958
56.80872928193857,2447.9160209432735,2649.0840209432736,-26.051057556762196,26.051058837785977,0.03005373075274,0.030053778267488,37.19479844544362,-80.38606213973337,NaN,NaN,NaN,9.791081799500095,0.5,0.798692583
57.30872928193857,2434.8942488812363,2636.0622488812364,-26.036030691385825,26.036031964778157,0.029960827691601,0.029960864350997,37.19479844545106,-80.3860620937998,NaN,NaN,NaN,9.791121807233342,0.5,0.798738667
57.80872928193857,2421.8799786390045,2623.0479786390047,-26.021050277540024,26.021051544342505,0.029868407691668,0.029868436545086,37.19479844545815,-80.38606204800742,NaN,NaN,NaN,9.791161792163212,0.5,0.798819292
58.30872928193857,2408.873187051196,2610.041187051196,-26.00611607369419,26.00611733475139,0.029776467602861,0.029776490784865,37.19479844546488,-80.3860620023395,NaN,NaN,NaN,9.79120175436045,0.5,0.798878958
58.80872928193857,2395.8738510727994,2597.0418510727995,-25.99122783989276,25.991229095890148,0.029685004152066,0.029685023169529,37.194798445471385,-80.38606195678234,NaN,NaN,NaN,9.791241693895447,0.5,0.79893325
59.30872928193857,2382.8819477783723,2584.0499477783724,-25.976385337816726,25.976386589311165,0.029594014001405,0.029594029927863,37.194798445477645,-80.3860619113248,NaN,NaN,NaN,9.791281610838213,0.5,0.798984958
59.80872928193857,2369.8974543612144,2571.0654543612145,-25.961588330816024,25.961589578260337,0.029503493784474,0.029503507392214,37.19479844548375,-80.3860618659578,NaN,NaN,NaN,9.79132150525842,0.5,0.799037167
60.30872928193857,2356.9203481325294,2558.0883481325295,-25.946836583923787,25.946837827686576,0.029413440129097,0.029413451979349,37.1947984454897,-80.38606182067393,NaN,NaN,NaN,9.791361377225352,0.5,0.799080583
60.80872928193857,2343.9506065205837,2545.118606520584,-25.932129863859238,25.932131104240888,0.029323849671331,0.029323860176175,37.19479844549553,-80.38606177546711,NaN,NaN,NaN,9.791401226807949,0.5,0.800757958
61.30872928193857,2330.988207069863,2532.1562070698633,-25.917467939023574,25.91746917626921,0.029234719064172,0.029234728529314,37.19479844550124,-80.38606173033243,NaN,NaN,NaN,9.791441054074792,0.5,0.800812625
61.80872928193857,2318.0331274402342,2519.2011274402344,-25.90285057949149,25.902851813801444,0.029146044982861,0.029146053637389,37.194798445506876,-80.38606168526579,NaN,NaN,NaN,9.791480859094115,0.5,0.800857125
62.30872928193857,2305.0853454061116,2506.2533454061117,-25.88827755700006,25.88827878853835,0.029057824128063,0.029057832145315,37.194798445512454,-80.3860616402639,NaN,NaN,NaN,9.791520641933799,0.5,0.800898917
62.80872928193857,2292.1448388556278,2493.312838855628,-25.87374864493603,25.873749873837227,0.029315628419114,0.029315635918875,37.19479844551796,-80.38606159532404,NaN,NaN,NaN,9.791560402661373,0.5,0.800952083
63.30872928193857,2279.211628986712,2480.3796289867123,-25.859090830726473,25.859092057093065,0.029763852462107,0.029763859560789,37.194798445523396,-80.38606155044407,NaN,NaN,NaN,9.7916001412113,0.5,0.800994625
63.80872928193857,2266.2858040529068,2467.453804052907,-25.844208904495417,25.84421012840295,0.030006327562175,0.030006334366813,37.19479844552881,-80.38606150562256,NaN,NaN,NaN,9.791639857311996,0.5,0.80103625
64.30872928193857,2253.367450391604,2454.535450391604,-25.82920574071433,25.829206962223374,0.030121007190645,0.030121013772344,37.19479844553417,-80.38606146085847,NaN,NaN,NaN,9.791679550697774,0.5,0.80107775
64.80872928193857,2240.456612647146,2441.624612647146,-25.814145237119007,25.8141464562789,0.030156413173686,0.030156419581622,37.19479844553952,-80.38606141615085,NaN,NaN,NaN,9.79171922123104,0.5,0.801121625
65.30872928193857,2227.553309580233,2428.721309580233,-25.799067030532164,25.799068247383705,0.030142734315053,0.030142740584349,37.194798445544805,-80.38606137149897,NaN,NaN,NaN,9.791758868853723,0.5,0.801164875
65.80872928193857,2214.657543906756,2415.825543906756,-25.783995663374636,25.78399687795204,0.03009874506028,0.030098751216677,37.194798445550084,-80.3860613269021,NaN,NaN,NaN,9.791798493557062,0.5,0.8012145
66.30872928193857,2201.7693084182015,2402.9373084182016,-25.768946290844497,25.76894750317686,0.030036116187768,0.030036122250538,37.19479844555535,-80.38606128235973,NaN,NaN,NaN,9.79183809536278,0.5,0.80125925
66.80872928193857,2188.8885897873024,2390.0565897873025,-25.753928232750614,25.75392944286301,0.029962099341747,0.029962105325569,37.194798445560586,-80.38606123787133,NaN,NaN,NaN,9.79187767431142,0.5,0.801301208
67.30872928193857,2176.015370933345,2377.183370933345,-25.73894718307974,25.73894839099406,0.02988119813778,0.029881204053993,37.19479844556579,-80.38606119343645,NaN,NaN,NaN,9.791917230455041,0.5,0.801342458
67.80872928193857,2163.1496324915724,2364.3176324915726,-25.72400658401085,25.724007789746437,0.029796207992688,0.029796213850152,37.194798445570996,-80.38606114905471,NaN,NaN,NaN,9.791956763852735,0.5,0.801384708
68.30872928193857,2150.2913537255663,2351.4593537255664,-25.709108480014507,25.70910968358867,0.029708862895559,0.029708868701265,37.194798445576176,-80.38606110472574,NaN,NaN,NaN,9.791996274567797,0.5,0.801426333
68.80872928193857,2137.4405130934206,2338.6085130934207,-25.694254048566727,25.694255249995134,0.029620237543264,0.029620243302769,37.19479844558134,-80.38606106044922,NaN,NaN,NaN,9.792035762666012,0.5,0.801467833
69.30872928193857,2124.59708859883,2325.76508859883,-25.679443929795095,25.67944512909209,0.029530997277579,0.02953100299533,37.19479844558648,-80.38606101622487,NaN,NaN,NaN,9.792075228214562,0.5,0.801508875
69.80872928193857,2111.761058008592,2312.929058008592,-25.664678431156307,25.66467962833515,0.029441553369342,0.029441559048919,37.19479844559162,-80.38606097205239,NaN,NaN,NaN,9.792114671281352,0.5,0.8015525
70.30872928193857,2098.932398987185,2300.100398987185,-25.649957654471635,25.649958849544717,0.029352159459555,0.029352165103852,37.194798445596746,-80.38606092793152,NaN,NaN,NaN,9.792154091934599,0.5,0.801593792
70.80872928193857,2086.1110891798817,2287.279089179882,-25.635281574741857,25.635282767720838,0.029262971433327,0.029262977044698,37.19479844560186,-80.38606088386206,NaN,NaN,NaN,9.792193490242598,0.5,0.801638792
71.30872928193857,2073.29710626394,2274.46510626394,-25.620650089025194,25.62065127992115,0.029174084577885,0.029174090158249,37.19479844560695,-80.38606083984371,NaN,NaN,NaN,9.792232866273537,0.5,0.801682625
71.80872928193857,2060.49042798,2261.65842798,-25.606063046736253,25.60606423555977,0.029085556634618,0.029085562185551,37.19479844561205,-80.3860607958763,NaN,NaN,NaN,9.792272220095402,0.5,0.801723875
72.30872928193857,2047.691032151211,2248.859032151211,-25.591520268418943,25.591521455180203,0.028997422094623,0.028997427617422,37.194798445617124,-80.38606075195958,NaN,NaN,NaN,9.792311551775946,0.5,0.80176475
72.80872928193857,2034.8988966947632,2236.0668966947633,-25.57702155737163,25.57702274208048,0.028909701060975,0.028909706556715,37.194798445622176,-80.38606070809335,NaN,NaN,NaN,9.792350861382625,0.5,0.801805792
73.30872928193857,2022.11399962871,2223.28199962871,-25.562566706841142,25.562567889507143,0.02882240474041,0.028822410209985,37.19479844562723,-80.38606066427742,NaN,NaN,NaN,9.792390148982586,0.5,0.801846417
73.80872928193857,2009.3363190758819,2210.504319075882,-25.548155504470937,25.54815668510341,0.028735538845249,0.02873554428941,37.194798445632266,-80.3860606205116,NaN,NaN,NaN,9.792429414642662,0.5,0.801888417
74.30872928193857,1996.565833266002,2197.733833266002,-25.533787735048314,25.533788913656377,0.028649105699946,0.028649111119326,37.1947984456373,-80.38606057679569,NaN,NaN,NaN,9.792468658429343,0.5,0.801929042
74.80872928193857,1983.8025205366903,2184.9705205366904,-25.51946318219834,25.51946435879094,0.028563105544882,0.028563110940018,37.19479844564233,-80.38606053312947,NaN,NaN,NaN,9.79250788040882,0.5,0.801973042
75.30872928193857,1971.0463593337843,2172.214359333784,-25.5051816294259,25.50518280401183,0.028477537343176,0.028477542714531,37.19479844564732,-80.38606048951277,NaN,NaN,NaN,9.792547080646917,0.5,0.802015167
75.80872928193857,1958.2973282112393,2159.4653282112395,-25.49094286075431,25.490944033342238,0.028392399279488,0.02839240462746,37.19479844565233,-80.38606044594543,NaN,NaN,NaN,9.792586259209157,0.5,0.802056708
76.30872928193857,1945.555405830772,2146.723405830772,-25.476746661114564,25.476747831713034,0.028307689068461,0.0283076943934,37.19479844565732,-80.38606040242725,NaN,NaN,NaN,9.792625416160716,0.5,0.802098125
76.80872928193857,1932.8205709613483,2133.988570961348,-25.462592816580333,25.462593985197785,0.028223404145167,0.028223409447381,37.19479844566229,-80.38606035895806,NaN,NaN,NaN,9.792664551566453,0.5,0.8021895
77.30872928193857,1920.0928024785765,2121.2608024785764,-25.44848111450775,25.448482281152536,0.028139541782739,0.028139547062502,37.19479844566726,-80.38606031553765,NaN,NaN,NaN,9.79270366549089,0.5,0.802234708
77.80872928193857,1907.3720793640455,2108.5400793640456,-25.43441134361638,25.434412508296763,0.028056099164856,0.028056104422416,37.19479844567221,-80.38606027216586,NaN,NaN,NaN,9.792742757998234,0.5,0.802274208
78.30872928193857,1894.658380704633,2095.826380704633,-25.42038329403395,25.42038445675812,0.027973073430413,0.027973078665994,37.194798445677165,-80.38606022884255,NaN,NaN,NaN,9.792781829152368,0.5,0.802311708
78.80872928193857,1881.9516856917949,2083.119685691795,-25.406396757318745,25.40639791809481,0.027890461700968,0.027890466914778,37.194798445682096,-80.38606018556752,NaN,NaN,NaN,9.792820879016856,0.5,0.802357125
79.30872928193857,1869.251973620848,2070.419973620848,-25.39245152646826,25.392452685304274,0.027808261097564,0.027808266289793,37.19479844568702,-80.38606014234057,NaN,NaN,NaN,9.79285990765494,0.5,0.802394208
79.80872928193857,1856.5592238902511,2057.727223890251,-25.37854739591948,25.378548552823418,0.027726468750981,0.027726473921811,37.19479844569194,-80.38606009916157,NaN,NaN,NaN,9.792898915129548,0.5,0.802431792
80.30872928193857,1843.873416000885,2045.041416000885,-25.364684161543988,25.364685316523772,0.027645081807969,0.027645086957571,37.194798445696854,-80.38606005603032,NaN,NaN,NaN,9.792937901503306,0.5,0.802468292
80.80872928193857,1831.194529555339,2032.3625295553388,-25.350861620640003,25.3508627737035,0.027564097434958,0.027564102563491,37.19479844570174,-80.38606001294671,NaN,NaN,NaN,9.792976866838513,0.5,0.802504958
81.30872928193857,1818.5225442571982,2019.6905442571983,-25.337079571922526,25.337080723077538,0.027483512820245,0.027483517927865,37.19479844570663,-80.38605996991046,NaN,NaN,NaN,9.793015811197169,0.5,0.802542333
81.80872928193857,1805.8574399103395,2007.0254399103396,-25.323337815512403,25.323338964766684,0.027403325175206,0.027403330262061,37.194798445711506,-80.38605992692153,NaN,NaN,NaN,9.793054734640961,0.5,0.802578417
82.30872928193857,1793.1991964182303,1994.3671964182304,-25.3096361529248,25.30963730028605,0.027606294363402,0.027606299429194,37.194798445716366,-80.38605988397968,NaN,NaN,NaN,9.793093637231278,0.5,0.8026205
82.80872928193857,1780.5478291285633,1981.7158291285632,-25.2958330057431,25.29583415121256,0.028050842669838,0.028050847724889,37.19479844572123,-80.38605984108489,NaN,NaN,NaN,9.793132518920583,0.5,0.802657042
83.30872928193857,1767.9034189810254,1969.0714189810255,-25.28180758440818,25.281808727979122,0.028289815477207,0.028289820538291,37.19479844572607,-80.38605979823734,NaN,NaN,NaN,9.79317137945973,0.5,0.802693917
83.80872928193857,1755.2660514157558,1956.4340514157557,-25.267662676669577,25.267663818335823,0.028402834175629,0.028402839248719,37.19479844573092,-80.38605975543734,NaN,NaN,NaN,9.793210218585765,0.5,0.802730125
84.30872928193857,1742.635770431693,1943.803770431693,-25.253461259581762,25.25346239933847,0.02843877821543,0.028438783300938,37.19479844573574,-80.38605971268507,NaN,NaN,NaN,9.79324903616307,0.5,0.802766542
84.80872928193857,1730.012594649179,1931.180594649179,-25.239241870474046,25.239243008318002,0.028427641386398,0.028427646482012,37.19479844574056,-80.38605966998063,NaN,NaN,NaN,9.793287832134032,0.5,0.802802667
85.30872928193857,1717.3965271691152,1918.564527169115,-25.225028049780846,25.225029185710472,0.028387820843719,0.028387825945965,37.19479844574537,-80.3860596273241,NaN,NaN,NaN,9.793326606488733,0.5,0.80283875
85.80872928193857,1704.78756162183,1905.95556162183,-25.210834139358987,25.210835273374233,0.028330595929893,0.028330601034986,37.194798445750166,-80.3860595847155,NaN,NaN,NaN,9.79336535924636,0.5,0.80287525
86.30872928193857,1692.1856858766416,1893.3536858766415,-25.19666884139404,25.196669973496203,0.028262878962332,0.028262884066618,37.19479844575495,-80.38605954215483,NaN,NaN,NaN,9.793404090443813,0.5,0.802911417
86.80872928193857,1679.590884315815,1880.758884315815,-25.182537401912874,25.1825385321044,0.028188903982733,0.028188909082906,37.19479844575973,-80.38605949964199,NaN,NaN,NaN,9.79344280012871,0.5,0.802950708
87.30872928193857,1667.0031392278565,1868.1711392278567,-25.16844294992151,25.16844407820581,0.028111263087014,0.028111268180195,37.19479844576449,-80.38605945717696,NaN,NaN,NaN,9.793481488355095,0.5,0.80298725
87.80872928193857,1654.4224316607817,1855.5904316607816,-25.154387318378003,25.1543884447593,0.0280315421392,0.028031547222944,37.19479844576926,-80.38605941475961,NaN,NaN,NaN,9.793520155180838,0.5,0.803022792
88.30872928193857,1641.84874194436,1843.01674194436,-25.1403715473084,25.14037267179156,0.027950710587771,0.02795071566004,37.194798445774005,-80.38605937238985,NaN,NaN,NaN,9.793558800666007,0.5,0.803058833
88.80872928193857,1629.2820500095293,1830.4500500095291,-25.126396192014514,25.126397314604933,0.02786936040927,0.027869365468392,37.194798445778744,-80.38605933006758,NaN,NaN,NaN,9.793597424871916,0.5,0.803095292
89.30872928193857,1616.722335583573,1817.8903355835732,-25.11246151180988,25.11246263251338,0.027787852517888,0.027787857562504,37.19479844578347,-80.38605928779266,NaN,NaN,NaN,9.793636027860485,0.5,0.803131375
89.80872928193857,1604.169578309233,1805.3375783092329,-25.098567585550935,25.098568704373676,0.02770640644287,0.027706411471888,37.1947984457882,-80.38605924556494,NaN,NaN,NaN,9.793674609693904,0.5,0.80316775
90.30872928193857,1591.623757817263,1792.7917578172628,-25.0847143823295,25.084715499277905,0.027625155236698,0.027625160249251,37.1947984457929,-80.3860592033843,NaN,NaN,NaN,9.793713170434408,0.5,0.803205833
90.80872928193857,1579.0848537705028,1780.252853770503,-25.070901804711152,25.07090291979184,0.027544179082228,0.027544184077634,37.1947984457976,-80.38605916125061,NaN,NaN,NaN,9.793751710144127,0.5,0.803242083
91.30872928193857,1566.5528458905326,1767.7208458905325,-25.05712971517004,25.0571308283898,0.027463525854746,0.027463530832474,37.1947984458023,-80.3860591191637,NaN,NaN,NaN,9.793790228885017,0.5,0.803278708
91.80872928193857,1554.0277139736795,1755.1957139736796,-25.043397952242664,25.043399063608394,0.027383223697951,0.027383228657595,37.19479844580698,-80.38605907712343,NaN,NaN,NaN,9.793828726718807,0.5,0.803312958
92.30872928193857,1541.5094379005204,1742.6774379005205,-25.029706340393687,25.029707449912376,0.027303288712783,0.027303293654037,37.19479844581164,-80.38605903512963,NaN,NaN,NaN,9.793867203706958,0.5,0.803349083
92.80872928193857,1528.9979976414127,1730.1659976414126,-25.016054696037298,25.016055803715993,0.027223729656435,0.027223734579077,37.19479844581632,-80.38605899318217,NaN,NaN,NaN,9.793905659910664,0.5,0.803385333
93.30872928193857,1516.493373259601,1717.661373259601,-25.00244283120908,25.002443937054874,0.027144550813152,0.027144555717024,37.19479844582097,-80.38605895128089,NaN,NaN,NaN,9.793944095390843,0.5,0.803421458
93.80872928193857,1503.9955449128481,1705.163544912848,-24.988870555802503,24.988871659822504,0.027065753747477,0.027065758632476,37.1947984458256,-80.38605890942563,NaN,NaN,NaN,9.79398251020811,0.5,0.803457458
94.30872928193857,1491.5044928541654,1692.6724928541653,-24.975337678928764,24.975338781130098,0.026987338374419,0.026987343240484,37.194798445830244,-80.38605886761623,NaN,NaN,NaN,9.7940209044228,0.5,0.803493292
94.80872928193857,1479.020197431998,1680.188197431998,-24.961844009741554,24.961845110131346,0.026909303612528,0.026909308459634,37.19479844583488,-80.38605882585254,NaN,NaN,NaN,9.794059278094947,0.5,0.803531542
95.30872928193857,1466.5426390900789,1667.710639090079,-24.94838935793529,24.948390456520656,0.026831647782175,0.026831652610322,37.194798445839496,-80.38605878413442,NaN,NaN,NaN,9.794097631284302,0.5,0.803568
95.80872928193857,1454.0717983670838,1655.239798367084,-24.934973534044204,24.934974630832244,0.02675436884839,0.026754373657604,37.19479844584409,-80.38605874246169,NaN,NaN,NaN,9.79413596405032,0.5,0.803604375
96.30872928193857,1441.6076558961677,1642.7756558961678,-24.92159634962001,24.921597444617806,0.026677464568778,0.026677469359099,37.19479844584869,-80.3860587008342,NaN,NaN,NaN,9.794174276452166,0.5,0.803640542
96.80872928193857,1429.1501924044287,1630.3181924044288,-24.90825761733562,24.90825871055023,0.026600932583539,0.026600937355022,37.19479844585329,-80.38605865925182,NaN,NaN,NaN,9.794212568548728,0.5,0.803676542
97.30872928193857,1416.699388712334,1617.867388712334,-24.89495715104385,24.894958242482296,0.026524770470258,0.026524775222971,37.19479844585786,-80.38605861771438,NaN,NaN,NaN,9.7942508403986,0.5,0.803712167
