Time,State,Board Temp (C),Deploy Percent (%),Altitude,Velocity,Linear Acceleration X,Linear Acceleration Y,Linear Acceleration Z,Quarterion W,Quarterion X,Quarterion Y,Quarterion Z
5785062696,4,42.59,0,1381.88,1.27,0.03,-0.09,-0.14,0.24,0.67,-0.24,-0.66
5785186416,4,42.59,0,1381.88,0.86,0.04,-0.11,-0.12,0.24,0.67,-0.24,-0.66
5785311418,4,42.59,0,1381.88,0.55,0.05,-0.10,-0.11,0.24,0.67,-0.24,-0.66
5785436416,4,42.59,0,1381.88,0.36,0.06,-0.11,-0.14,0.24,0.67,-0.24,-0.66
5785561415,4,42.59,0,1381.88,0.23,0.07,-0.11,-0.15,0.24,0.67,-0.24,-0.66
5785686419,4,42.59,0,1382.75,2.13,0.04,-0.11,-0.16,0.24,0.67,-0.24,-0.66
5785812727,4,42.59,0,1382.75,1.39,0.05,-0.13,-0.13,0.24,0.67,-0.24,-0.66
5785936417,4,43.06,0,1382.75,0.94,0.05,-0.10,-0.16,0.24,0.67,-0.24,-0.66
5786061419,4,42.59,0,1382.75,0.61,0.04,-0.09,-0.13,0.24,0.67,-0.24,-0.66
5786186417,4,42.59,0,1382.75,0.40,0.06,-0.12,-0.14,0.24,0.67,-0.24,-0.66
5786311419,4,42.59,0,1382.75,0.25,0.04,-0.12,-0.14,0.24,0.67,-0.24,-0.66
5786436418,4,42.59,0,1382.75,0.16,0.05,-0.11,-0.14,0.24,0.67,-0.24,-0.66
5786561418,4,42.59,0,1380.81,-5.94,0.07,-0.13,-0.12,0.24,0.67,-0.24,-0.66
5786686419,4,43.06,0,1380.81,-4.08,0.05,-0.10,-0.11,0.24,0.67,-0.24,-0.66
5786812817,4,43.06,0,1380.81,-2.72,0.06,-0.10,-0.12,0.24,0.67,-0.24,-0.66
5786936416,4,42.59,0,1380.81,-1.87,0.07,-0.12,-0.15,0.24,0.67,-0.24,-0.66
5787061418,4,42.59,0,1380.81,-1.26,0.08,-0.13,-0.12,0.24,0.67,-0.24,-0.66
5787186417,4,42.59,0,1380.81,-0.87,0.05,-0.13,-0.14,0.24,0.67,-0.24,-0.66
5787311418,4,43.06,0,1380.81,-0.59,0.05,-0.13,-0.11,0.24,0.67,-0.24,-0.66
5787436416,4,42.59,0,1380.81,-0.42,0.05,-0.09,-0.13,0.24,0.67,-0.24,-0.66
5787561419,4,42.59,0,1382.56,4.98,0.05,-0.12,-0.16,0.24,0.67,-0.24,-0.66
5787686413,4,43.06,0,1382.56,3.40,0.07,-0.11,-0.15,0.24,0.67,-0.24,-0.66
5787812722,4,43.06,0,1382.56,2.24,0.06,-0.08,-0.13,0.24,0.67,-0.24,-0.66
5787936418,4,42.59,0,1382.56,1.52,0.03,-0.13,-0.15,0.24,0.67,-0.24,-0.66
5788061418,4,42.59,0,1382.56,0.99,0.06,-0.10,-0.16,0.24,0.67,-0.24,-0.66
5788186418,4,42.59,0,1382.56,0.66,0.03,-0.09,-0.13,0.24,0.67,-0.24,-0.66
5788311416,4,42.59,0,1382.56,0.43,0.06,-0.10,-0.15,0.24,0.67,-0.24,-0.66
5788436417,4,43.06,0,1382.56,0.28,0.04,-0.11,-0.13,0.24,0.67,-0.24,-0.66
5788561581,4,42.59,0,1383.50,2.82,0.06,-0.11,-0.16,0.24,0.67,-0.24,-0.66
5788686414,4,43.06,0,1383.50,1.92,0.06,-0.11,-0.15,0.24,0.67,-0.24,-0.66
5788813435,4,43.06,0,1383.50,1.26,0.04,-0.13,-0.15,0.24,0.67,-0.24,-0.66
5788936416,4,42.59,0,1383.50,0.85,0.05,-0.12,-0.12,0.24,0.67,-0.24,-0.66
5789062296,4,42.59,0,1383.50,0.55,0.04,-0.13,-0.13,0.24,0.67,-0.24,-0.66
5789186418,4,42.59,0,1383.50,0.36,0.06,-0.11,-0.13,0.24,0.67,-0.24,-0.66
5789312711,4,42.59,0,1383.50,0.22,0.02,-0.14,-0.14,0.24,0.67,-0.24,-0.66
5789436418,4,43.06,0,1383.50,0.14,0.06,-0.10,-0.13,0.24,0.67,-0.24,-0.66
5789563038,4,42.59,0,1382.25,-3.24,0.06,-0.10,-0.14,0.24,0.67,-0.24,-0.66
5789686416,4,42.59,0,1382.25,-2.23,0.06,-0.11,-0.16,0.24,0.67,-0.24,-0.66
5789814913,4,43.06,0,1382.25,-1.50,0.05,-0.10,-0.14,0.24,0.67,-0.24,-0.66
5789936413,4,43.06,0,1382.25,-1.04,0.05,-0.11,-0.16,0.24,0.67,-0.24,-0.66
5790063780,4,42.59,0,1382.25,-0.70,0.05,-0.11,-0.14,0.24,0.67,-0.24,-0.66
5790186418,4,43.06,0,1382.25,-0.49,0.04,-0.10,-0.13,0.24,0.67,-0.24,-0.66
5790314153,4,42.59,0,1382.25,-0.34,0.02,-0.09,-0.16,0.24,0.67,-0.24,-0.66
5790436418,4,42.59,0,1382.25,-0.25,0.06,-0.11,-0.15,0.24,0.67,-0.24,-0.66
5790564494,4,43.06,0,1383.69,3.52,0.05,-0.09,-0.14,0.24,0.67,-0.24,-0.66
5790686418,4,43.06,0,1383.69,2.40,0.06,-0.11,-0.16,0.24,0.67,-0.24,-0.66
5790816163,4,42.59,0,1383.69,1.57,0.08,-0.11,-0.16,0.24,0.67,-0.24,-0.66
5790936417,4,43.06,0,1383.69,1.06,0.07,-0.11,-0.16,0.24,0.67,-0.24,-0.66
5791064504,4,43.06,0,1383.69,0.69,0.04,-0.11,-0.16,0.24,0.67,-0.24,-0.66
5791186418,4,42.59,0,1383.69,0.46,0.05,-0.12,-0.15,0.24,0.67,-0.24,-0.66
5791312343,4,42.59,0,1383.69,0.29,0.03,-0.12,-0.12,0.24,0.67,-0.24,-0.66
5791436403,4,43.06,0,1383.69,0.18,0.08,-0.10,-0.14,0.24,0.67,-0.24,-0.66
5791561418,4,43.06,0,1379.06,-11.07,0.04,-0.11,-0.14,0.24,0.67,-0.24,-0.66
5791686405,4,43.06,0,1379.06,-7.59,0.05,-0.12,-0.15,0.24,0.67,-0.24,-0.66
5791812743,4,43.06,0,1379.06,-5.05,0.05,-0.11,-0.15,0.24,0.67,-0.24,-0.66
5791936404,4,42.59,0,1379.06,-3.47,0.06,-0.11,-0.17,0.24,0.67,-0.24,-0.66
5792061419,4,43.06,0,1379.06,-2.31,0.05,-0.10,-0.15,0.24,0.67,-0.24,-0.66
5792186405,4,43.06,0,1379.06,-1.60,0.05,-0.10,-0.15,0.24,0.67,-0.24,-0.66
5792311417,4,42.59,0,1379.06,-1.07,0.05,-0.11,-0.12,0.24,0.67,-0.24,-0.66
5792436404,4,42.59,0,1379.06,-0.75,0.06,-0.11,-0.13,0.24,0.67,-0.24,-0.66
5792561418,4,43.06,0,1384.00,11.05,0.05,-0.11,-0.11,0.24,0.67,-0.24,-0.66
5792686405,4,43.06,0,1384.00,7.55,0.05,-0.12,-0.13,0.24,0.67,-0.24,-0.66
5792812717,4,42.59,0,1384.00,4.99,0.06,-0.11,-0.14,0.24,0.67,-0.24,-0.66
5792936405,4,42.59,0,1384.00,3.40,0.05,-0.11,-0.15,0.24,0.67,-0.24,-0.66
5793061417,4,42.59,0,1384.00,2.24,0.06,-0.11,-0.12,0.24,0.67,-0.24,-0.66
5793186404,4,43.06,0,1384.00,1.52,0.03,-0.10,-0.16,0.24,0.67,-0.24,-0.66
5793311418,4,43.06,0,1384.00,0.99,0.05,-0.10,-0.12,0.24,0.67,-0.24,-0.66
5793436406,4,42.59,0,1384.00,0.67,0.03,-0.11,-0.13,0.24,0.67,-0.24,-0.66
5793561418,4,42.59,0,1382.25,-3.42,0.05,-0.09,-0.13,0.24,0.67,-0.24,-0.66
5793686417,4,42.59,0,1382.25,-2.36,0.04,-0.09,-0.14,0.24,0.67,-0.24,-0.66
5793812740,4,43.06,0,1382.25,-1.58,0.03,-0.11,-0.13,0.24,0.67,-0.24,-0.66
5793936416,4,42.59,0,1382.25,-1.09,0.06,-0.11,-0.17,0.24,0.67,-0.24,-0.66
5794061418,4,42.59,0,1382.25,-0.74,0.07,-0.09,-0.11,0.24,0.67,-0.24,-0.66
5794186419,4,43.06,0,1382.25,-0.52,0.04,-0.10,-0.15,0.24,0.67,-0.24,-0.66
5794311418,4,42.59,0,1382.25,-0.36,0.05,-0.12,-0.15,0.24,0.67,-0.24,-0.66
5794436419,4,43.06,0,1382.25,-0.26,0.06,-0.10,-0.15,0.24,0.67,-0.24,-0.66
5794561533,4,42.59,0,1381.88,-0.99,0.05,-0.13,-0.14,0.24,0.67,-0.24,-0.66
5794686418,4,43.06,0,1381.88,-0.69,0.06,-0.10,-0.13,0.24,0.67,-0.24,-0.66
5794813028,4,42.59,0,1381.88,-0.47,0.05,-0.11,-0.13,0.24,0.67,-0.24,-0.66
5794936417,4,43.06,0,1381.88,-0.34,0.04,-0.11,-0.16,0.24,0.67,-0.24,-0.66
5795062038,4,42.59,0,1381.88,-0.24,0.05,-0.11,-0.13,0.24,0.67,-0.24,-0.66
5795186419,4,43.06,0,1381.88,-0.18,0.04,-0.11,-0.10,0.24,0.67,-0.24,-0.66
5795311418,4,43.06,0,1381.88,-0.13,0.06,-0.11,-0.12,0.24,0.67,-0.24,-0.66
