#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 10475, 3,    18.92, 5,   coast,   -9.31,  65663.00, 3511.95, 2677.13,   43.28, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    18.93, 5,   coast,   -9.31,  65663.00, 3511.95, 2677.13,   43.19, 31.2, 8.32, 8.34, 8.40
6, 10475, 3,    18.94, 5,   coast,   -9.30,  65659.00, 3512.42, 2677.61,   43.09, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    18.95, 5,   coast,   -9.29,  65652.00, 3513.25, 2678.43,   43.00, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    18.96, 5,   coast,   -9.28,  65647.00, 3513.84, 2679.03,   42.91, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    18.97, 5,   coast,   -9.28,  65641.00, 3514.55, 2679.74,   42.81, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    18.98, 5,   coast,   -9.27,  65643.00, 3514.31, 2679.50,   42.72, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    18.99, 5,   coast,   -9.26,  65638.00, 3514.90, 2680.09,   42.63, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    19.00, 5,   coast,   -9.26,  65637.00, 3515.02, 2680.21,   42.54, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.01, 5,   coast,   -9.25,  65631.00, 3515.73, 2680.92,   42.44, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    19.02, 5,   coast,   -9.24,  65628.00, 3516.09, 2681.27,   42.35, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.03, 5,   coast,   -9.23,  65626.00, 3516.32, 2681.51,   42.26, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    19.04, 5,   coast,   -9.23,  65626.00, 3516.32, 2681.51,   42.16, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.05, 5,   coast,   -9.22,  65623.00, 3516.68, 2681.86,   42.07, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.06, 5,   coast,   -9.21,  65619.00, 3517.15, 2682.34,   41.98, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.07, 5,   coast,   -9.20,  65607.00, 3518.57, 2683.76,   41.89, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.08, 5,   coast,   -9.20,  65605.00, 3518.81, 2684.00,   41.80, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.09, 5,   coast,   -9.19,  65605.00, 3518.81, 2684.00,   41.70, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    19.10, 5,   coast,   -9.18,  65595.00, 3519.99, 2685.18,   41.61, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.11, 5,   coast,   -9.17,  65600.00, 3519.40, 2684.59,   41.52, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.12, 5,   coast,   -9.17,  65594.00, 3520.11, 2685.30,   41.43, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    19.13, 5,   coast,   -9.16,  65590.00, 3520.59, 2685.77,   41.34, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    19.14, 5,   coast,   -9.15,  65590.00, 3520.59, 2685.77,   41.25, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    19.15, 5,   coast,   -9.14,  65590.00, 3520.59, 2685.77,   41.15, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.16, 5,   coast,   -9.14,  65578.00, 3522.01, 2687.19,   41.06, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.17, 5,   coast,   -9.13,  65572.00, 3522.72, 2687.90,   40.97, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.18, 5,   coast,   -9.12,  65571.00, 3522.84, 2688.02,   40.88, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.19, 5,   coast,   -9.11,  65564.00, 3523.66, 2688.85,   40.79, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.20, 5,   coast,   -9.10,  65565.00, 3523.55, 2688.73,   40.70, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.21, 5,   coast,   -9.10,  65562.00, 3523.90, 2689.09,   40.61, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.22, 5,   coast,   -9.09,  65554.00, 3524.85, 2690.03,   40.52, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.23, 5,   coast,   -9.08,  65554.00, 3524.85, 2690.03,   40.43, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.24, 5,   coast,   -9.08,  65555.00, 3524.73, 2689.91,   40.34, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.25, 5,   coast,   -9.07,  65538.00, 3526.74, 2691.93,   40.24, 31.2, 8.34, 8.35, 8.41
6, 10475, 3,    19.26, 5,   coast,   -9.06,  65538.00, 3526.74, 2691.93,   40.15, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.27, 5,   coast,   -9.05,  65546.00, 3525.80, 2690.98,   40.06, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    19.28, 5,   coast,   -9.05,  65539.00, 3526.62, 2691.81,   39.97, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.29, 5,   coast,   -9.04,  65536.00, 3526.98, 2692.17,   39.88, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    19.30, 5,   coast,   -9.03,  65527.00, 3528.05, 2693.23,   39.79, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    19.31, 5,   coast,   -9.02,  65536.00, 3526.98, 2692.17,   39.70, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.32, 5,   coast,   -9.02,  65523.00, 3528.52, 2693.71,   39.61, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.33, 5,   coast,   -9.01,  65521.00, 3528.76, 2693.94,   39.52, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.34, 5,   coast,   -9.00,  65525.00, 3528.28, 2693.47,   39.43, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    19.35, 5,   coast,   -9.00,  65515.00, 3529.47, 2694.65,   39.34, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.36, 5,   coast,   -8.99,  65512.00, 3529.82, 2695.01,   39.25, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    19.37, 5,   coast,   -8.98,  65512.00, 3529.82, 2695.01,   39.16, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.38, 5,   coast,   -8.97,  65508.00, 3530.30, 2695.48,   39.07, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.39, 5,   coast,   -8.97,  65504.00, 3530.77, 2695.96,   38.98, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.40, 5,   coast,   -8.96,  65504.00, 3530.77, 2695.96,   38.89, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    19.41, 5,   coast,   -8.95,  65492.00, 3532.19, 2697.38,   38.80, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.42, 5,   coast,   -8.95,  65491.00, 3532.31, 2697.50,   38.71, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.43, 5,   coast,   -8.94,  65492.00, 3532.19, 2697.38,   38.62, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    19.44, 5,   coast,   -8.93,  65485.00, 3533.02, 2698.21,   38.53, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.45, 5,   coast,   -8.93,  65480.00, 3533.62, 2698.80,   38.44, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.46, 5,   coast,   -8.92,  65476.00, 3534.09, 2699.28,   38.36, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.47, 5,   coast,   -8.91,  65474.00, 3534.33, 2699.51,   38.27, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    19.48, 5,   coast,   -8.91,  65474.00, 3534.33, 2699.51,   38.18, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.49, 5,   coast,   -8.90,  65475.00, 3534.21, 2699.39,   38.09, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    19.50, 5,   coast,   -8.90,  65468.00, 3535.04, 2700.22,   38.00, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.51, 5,   coast,   -8.89,  65459.00, 3536.11, 2701.29,   37.91, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    19.52, 5,   coast,   -8.88,  65460.00, 3535.99, 2701.17,   37.82, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.53, 5,   coast,   -8.88,  65455.00, 3536.58, 2701.77,   37.73, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.54, 5,   coast,   -8.87,  65450.00, 3537.17, 2702.36,   37.65, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.55, 5,   coast,   -8.86,  65447.00, 3537.53, 2702.71,   37.56, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.56, 5,   coast,   -8.86,  65446.00, 3537.65, 2702.83,   37.47, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    19.57, 5,   coast,   -8.85,  65446.00, 3537.65, 2702.83,   37.38, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.58, 5,   coast,   -8.85,  65439.00, 3538.48, 2703.66,   37.29, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    19.59, 5,   coast,   -8.84,  65439.00, 3538.48, 2703.66,   37.20, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.60, 5,   coast,   -8.84,  65436.00, 3538.83, 2704.02,   37.11, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    19.61, 5,   coast,   -8.83,  65431.00, 3539.43, 2704.61,   37.03, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.62, 5,   coast,   -8.82,  65420.00, 3540.73, 2705.92,   36.94, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.63, 5,   coast,   -8.82,  65431.00, 3539.43, 2704.61,   36.85, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.64, 5,   coast,   -8.81,  65422.00, 3540.49, 2705.68,   36.76, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.65, 5,   coast,   -8.81,  65416.00, 3541.21, 2706.39,   36.67, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.66, 5,   coast,   -8.80,  65423.00, 3540.38, 2705.56,   36.59, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.67, 5,   coast,   -8.80,  65411.00, 3541.80, 2706.98,   36.50, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.68, 5,   coast,   -8.79,  65410.00, 3541.92, 2707.10,   36.41, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.69, 5,   coast,   -8.79,  65406.00, 3542.39, 2707.58,   36.32, 31.2, 8.34, 8.35, 8.41
6, 10475, 3,    19.70, 5,   coast,   -8.78,  65406.00, 3542.39, 2707.58,   36.23, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.71, 5,   coast,   -8.78,  65403.00, 3542.75, 2707.93,   36.15, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.72, 5,   coast,   -8.77,  65395.00, 3543.70, 2708.88,   36.06, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    19.73, 5,   coast,   -8.77,  65392.00, 3544.05, 2709.24,   35.97, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    19.74, 5,   coast,   -8.77,  65388.00, 3544.53, 2709.71,   35.88, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.75, 5,   coast,   -8.76,  65390.00, 3544.29, 2709.48,   35.80, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.76, 5,   coast,   -8.76,  65383.00, 3545.12, 2710.31,   35.71, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    19.77, 5,   coast,   -8.75,  65383.00, 3545.12, 2710.31,   35.62, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.78, 5,   coast,   -8.75,  65377.00, 3545.83, 2711.02,   35.53, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.79, 5,   coast,   -8.75,  65381.00, 3545.36, 2710.54,   35.45, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.80, 5,   coast,   -8.74,  65369.00, 3546.78, 2711.97,   35.36, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    19.81, 5,   coast,   -8.74,  65369.00, 3546.78, 2711.97,   35.27, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.82, 5,   coast,   -8.73,  65368.00, 3546.90, 2712.09,   35.19, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    19.83, 5,   coast,   -8.73,  65365.00, 3547.26, 2712.44,   35.10, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.84, 5,   coast,   -8.73,  65368.00, 3546.90, 2712.09,   35.01, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    19.85, 5,   coast,   -8.72,  65359.00, 3547.97, 2713.16,   34.92, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.86, 5,   coast,   -8.72,  65357.00, 3548.21, 2713.39,   34.84, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.87, 5,   coast,   -8.72,  65353.00, 3548.68, 2713.87,   34.75, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.88, 5,   coast,   -8.72,  65347.00, 3549.40, 2714.58,   34.66, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.89, 5,   coast,   -8.71,  65346.00, 3549.51, 2714.70,   34.58, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.90, 5,   coast,   -8.71,  65341.00, 3550.11, 2715.29,   34.49, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.91, 5,   coast,   -8.71,  65334.00, 3550.94, 2716.12,   34.40, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    19.92, 5,   coast,   -8.70,  65334.00, 3550.94, 2716.12,   34.31, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.93, 5,   coast,   -8.70,  65335.00, 3550.82, 2716.01,   34.23, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.94, 5,   coast,   -8.70,  65332.00, 3551.18, 2716.36,   34.14, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.95, 5,   coast,   -8.70,  65327.00, 3551.77, 2716.96,   34.05, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.96, 5,   coast,   -8.70,  65324.00, 3552.13, 2717.31,   33.97, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.97, 5,   coast,   -8.69,  65319.00, 3552.72, 2717.91,   33.88, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.98, 5,   coast,   -8.69,  65319.00, 3552.72, 2717.91,   33.79, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    19.99, 5,   coast,   -8.69,  65319.00, 3552.72, 2717.91,   33.71, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.00, 5,   coast,   -8.69,  65312.00, 3553.55, 2718.74,   33.62, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.01, 5,   coast,   -8.69,  65310.00, 3553.79, 2718.98,   33.53, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.02, 5,   coast,   -8.69,  65314.00, 3553.31, 2718.50,   33.45, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    20.03, 5,   coast,   -8.68,  65314.00, 3553.31, 2718.50,   33.36, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.04, 5,   coast,   -8.68,  65304.00, 3554.50, 2719.69,   33.27, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.05, 5,   coast,   -8.68,  65303.00, 3554.62, 2719.81,   33.19, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.06, 5,   coast,   -8.68,  65301.00, 3554.86, 2720.04,   33.10, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.07, 5,   coast,   -8.68,  65295.00, 3555.57, 2720.76,   33.01, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.08, 5,   coast,   -8.68,  65291.00, 3556.05, 2721.23,   32.93, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.09, 5,   coast,   -8.68,  65292.00, 3555.93, 2721.11,   32.84, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.10, 5,   coast,   -8.68,  65281.00, 3557.24, 2722.42,   32.76, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.11, 5,   coast,   -8.68,  65287.00, 3556.52, 2721.71,   32.67, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.12, 5,   coast,   -8.67,  65281.00, 3557.24, 2722.42,   32.58, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.13, 5,   coast,   -8.67,  65279.00, 3557.47, 2722.66,   32.49, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    20.14, 5,   coast,   -8.67,  65279.00, 3557.47, 2722.66,   32.41, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.15, 5,   coast,   -8.67,  65278.00, 3557.59, 2722.78,   32.32, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    20.16, 5,   coast,   -8.67,  65272.00, 3558.31, 2723.49,   32.23, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.17, 5,   coast,   -8.67,  65263.00, 3559.37, 2724.56,   32.15, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.18, 5,   coast,   -8.67,  65266.00, 3559.02, 2724.20,   32.06, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.19, 5,   coast,   -8.67,  65261.00, 3559.61, 2724.80,   31.97, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.20, 5,   coast,   -8.67,  65261.00, 3559.61, 2724.80,   31.89, 31.2, 8.35, 8.35, 8.40
6, 10475, 3,    20.21, 5,   coast,   -8.67,  65262.00, 3559.49, 2724.68,   31.80, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.22, 5,   coast,   -8.67,  65255.00, 3560.33, 2725.51,   31.72, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.23, 5,   coast,   -8.67,  65247.00, 3561.28, 2726.46,   31.63, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.24, 5,   coast,   -8.67,  65249.00, 3561.04, 2726.22,   31.54, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    20.25, 5,   coast,   -8.67,  65249.00, 3561.04, 2726.22,   31.45, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.26, 5,   coast,   -8.67,  65246.00, 3561.40, 2726.58,   31.37, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.27, 5,   coast,   -8.67,  65239.00, 3562.23, 2727.41,   31.28, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.28, 5,   coast,   -8.67,  65238.00, 3562.35, 2727.53,   31.19, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.29, 5,   coast,   -8.67,  65237.00, 3562.47, 2727.65,   31.11, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    20.30, 5,   coast,   -8.67,  65242.00, 3561.87, 2727.06,   31.02, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.31, 5,   coast,   -8.67,  65232.00, 3563.06, 2728.25,   30.93, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.32, 5,   coast,   -8.67,  65235.00, 3562.70, 2727.89,   30.85, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    20.33, 5,   coast,   -8.67,  65225.00, 3563.89, 2729.08,   30.76, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.34, 5,   coast,   -8.67,  65226.00, 3563.77, 2728.96,   30.67, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.35, 5,   coast,   -8.68,  65225.00, 3563.89, 2729.08,   30.59, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    20.36, 5,   coast,   -8.68,  65225.00, 3563.89, 2729.08,   30.50, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.37, 5,   coast,   -8.68,  65213.00, 3565.32, 2730.50,   30.41, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.38, 5,   coast,   -8.68,  65207.00, 3566.03, 2731.22,   30.33, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.39, 5,   coast,   -8.68,  65210.00, 3565.68, 2730.86,   30.24, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.40, 5,   coast,   -8.68,  65210.00, 3565.68, 2730.86,   30.15, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.41, 5,   coast,   -8.68,  65206.00, 3566.15, 2731.34,   30.07, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.42, 5,   coast,   -8.68,  65203.00, 3566.51, 2731.69,   29.98, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    20.43, 5,   coast,   -8.68,  65198.00, 3567.10, 2732.29,   29.89, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.44, 5,   coast,   -8.68,  65198.00, 3567.10, 2732.29,   29.81, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.45, 5,   coast,   -8.69,  65193.00, 3567.70, 2732.88,   29.72, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.46, 5,   coast,   -8.69,  65189.00, 3568.17, 2733.36,   29.63, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    20.47, 5,   coast,   -8.69,  65189.00, 3568.17, 2733.36,   29.55, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.48, 5,   coast,   -8.69,  65186.00, 3568.53, 2733.72,   29.46, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.49, 5,   coast,   -8.69,  65184.00, 3568.77, 2733.95,   29.38, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.50, 5,   coast,   -8.69,  65179.00, 3569.36, 2734.55,   29.29, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.51, 5,   coast,   -8.69,  65184.00, 3568.77, 2733.95,   29.20, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.52, 5,   coast,   -8.70,  65176.00, 3569.72, 2734.91,   29.11, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.53, 5,   coast,   -8.70,  65176.00, 3569.72, 2734.91,   29.03, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.54, 5,   coast,   -8.70,  65173.00, 3570.08, 2735.26,   28.94, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.55, 5,   coast,   -8.70,  65173.00, 3570.08, 2735.26,   28.85, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.56, 5,   coast,   -8.70,  65171.00, 3570.32, 2735.50,   28.77, 31.2, 8.34, 8.35, 8.38
6, 10475, 3,    20.57, 5,   coast,   -8.71,  65162.00, 3571.39, 2736.57,   28.68, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    20.58, 5,   coast,   -8.71,  65162.00, 3571.39, 2736.57,   28.59, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.59, 5,   coast,   -8.71,  65166.00, 3570.91, 2736.10,   28.51, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    20.60, 5,   coast,   -8.71,  65155.00, 3572.22, 2737.41,   28.42, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.61, 5,   coast,   -8.72,  65155.00, 3572.22, 2737.41,   28.33, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.62, 5,   coast,   -8.72,  65153.00, 3572.46, 2737.64,   28.24, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.63, 5,   coast,   -8.72,  65151.00, 3572.70, 2737.88,   28.16, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.64, 5,   coast,   -8.73,  65148.00, 3573.05, 2738.24,   28.07, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.65, 5,   coast,   -8.73,  65143.00, 3573.65, 2738.83,   27.98, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.66, 5,   coast,   -8.73,  65143.00, 3573.65, 2738.83,   27.90, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.67, 5,   coast,   -8.73,  65144.00, 3573.53, 2738.72,   27.81, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.68, 5,   coast,   -8.74,  65135.00, 3574.60, 2739.79,   27.72, 31.2, 8.34, 8.35, 8.41
6, 10475, 3,    20.69, 5,   coast,   -8.74,  65135.00, 3574.60, 2739.79,   27.63, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.70, 5,   coast,   -8.74,  65141.00, 3573.89, 2739.07,   27.55, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    20.71, 5,   coast,   -8.75,  65137.00, 3574.36, 2739.55,   27.46, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.72, 5,   coast,   -8.75,  65134.00, 3574.72, 2739.91,   27.37, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    20.73, 5,   coast,   -8.76,  65128.00, 3575.43, 2740.62,   27.28, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.74, 5,   coast,   -8.76,  65126.00, 3575.67, 2740.86,   27.20, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.75, 5,   coast,   -8.76,  65126.00, 3575.67, 2740.86,   27.11, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.76, 5,   coast,   -8.77,  65127.00, 3575.55, 2740.74,   27.02, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.77, 5,   coast,   -8.77,  65121.00, 3576.27, 2741.45,   26.94, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.78, 5,   coast,   -8.77,  65117.00, 3576.74, 2741.93,   26.85, 31.2, 8.34, 8.34, 8.38
6, 10475, 3,    20.79, 5,   coast,   -8.78,  65117.00, 3576.74, 2741.93,   26.76, 31.2, 8.34, 8.34, 8.41
6, 10475, 3,    20.80, 5,   coast,   -8.78,  65117.00, 3576.74, 2741.93,   26.67, 31.2, 8.32, 8.34, 8.40
6, 10475, 3,    20.81, 5,   coast,   -8.79,  65112.00, 3577.34, 2742.52,   26.59, 31.2, 8.34, 8.35, 8.40
6, 10475, 3,    20.82, 5,   coast,   -8.79,  65108.00, 3577.82, 2743.00,   26.50, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.83, 5,   coast,   -8.80,  65102.00, 3578.53, 2743.72,   26.41, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.84, 5,   coast,   -8.80,  65106.00, 3578.05, 2743.24,   26.32, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.85, 5,   coast,   -8.81,  65099.00, 3578.89, 2744.07,   26.23, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.86, 5,   coast,   -8.81,  65101.00, 3578.65, 2743.84,   26.15, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.87, 5,   coast,   -8.81,  65099.00, 3578.89, 2744.07,   26.06, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.88, 5,   coast,   -8.82,  65098.00, 3579.01, 2744.19,   25.97, 31.2, 8.34, 8.34, 8.40
6, 10475, 3,    20.89, 5,   coast,   -8.82,  65094.00, 3579.48, 2744.67,   25.88, 31.2, 8.35, 8.34, 8.40
6, 10475, 3,    20.90, 5,   coast,   -8.83,  65081.00, 3581.03, 2746.22,   25.79, 31.2, 8.34, 8.34, 8.41
